Classificacao do Jogador,ID do Jogador,Idade,Gols,Assistencias,Chutes,Passes,Roubadas de Bola,Cartoes Amarelos,Cartoes Vermelhos,Minutos Jogados,Posse de Bola,Altura do Jogador (cm),Peso do Jogador (kg),Cidade Natal,Pe Dominante,Numero da Camisa
3.2,8251,20,0,0,4,11,0,0,0,16,51.86091018,184,93,Porto,Direito,41
6.97,8252,31,1,1,2,14,2,1,0,92,60.47432059,164,98,Lisboa,Direito,90
4.31,8253,29,0,1,1,14,0,0,0,117,63.81802562,206,62,Lisboa,Esquerdo,21
4.85,8254,19,1,0,2,19,0,0,0,35,60.89192415,176,92,Coimbra,Direito,41
7.29,8255,33,2,0,2,24,0,0,0,69,51.54517494,190,91,Coimbra,Esquerdo,19
4.94,8256,34,0,1,3,16,0,0,0,58,65.29875656,190,70,Lisboa,Esquerdo,31
3.55,8257,28,0,0,2,23,0,0,0,85,69.35696279,174,94,Braga,Direito,22
5.89,8258,24,0,1,3,22,1,0,0,54,63.72528912,169,83,Faro,Esquerdo,55
1.97,8259,20,1,0,2,24,0,0,1,14,65.03032447,181,80,Lisboa,Ambidestro,91
7.28,8260,26,2,1,1,25,2,2,0,11,53.84098179,207,98,Coimbra,Ambidestro,79
5.1,8261,25,0,1,2,26,0,0,0,80,63.39233038,182,62,Lisboa,Direito,29
4.41,8262,34,0,1,1,20,0,0,0,101,57.28331756,169,94,Faro,Direito,79
5.55,8263,29,1,0,4,16,0,0,0,25,54.49971395,185,74,Porto,Esquerdo,70
7.02,8264,38,1,0,4,14,1,0,0,111,69.65054567,155,65,Faro,Ambidestro,61
7.29,8265,33,0,1,4,17,2,0,0,117,56.78933673,207,93,Lisboa,Direito,8
3.35,8266,38,0,0,1,18,1,0,0,77,60.80322814,173,93,Faro,Ambidestro,96
4.86,8267,23,0,1,4,26,0,1,0,58,57.49826696,160,84,Braga,Ambidestro,63
4.76,8268,26,0,1,0,21,2,0,0,19,65.09780535,187,71,Braga,Esquerdo,38
3.25,8269,32,0,0,0,19,1,0,0,119,60.36385712,150,51,Faro,Esquerdo,32
6.97,8270,30,1,0,4,21,2,1,0,115,55.9094964,165,57,Faro,Ambidestro,23
5.28,8271,37,0,0,1,16,4,0,0,64,64.84734538,170,71,Coimbra,Ambidestro,12
6.53,8272,28,0,0,5,16,3,0,0,73,52.5360208,201,75,Faro,Direito,14
4.45,8273,19,0,0,2,31,1,0,0,83,50.79405804,196,99,Braga,Direito,27
7.53,8274,27,1,1,1,21,2,0,0,68,51.40460795,157,86,Coimbra,Esquerdo,81
2.93,8275,30,0,0,0,19,1,0,0,75,65.71625699,157,91,Porto,Esquerdo,64
3.47,8276,35,0,0,2,21,0,0,0,98,60.11068023,179,55,Lisboa,Esquerdo,86
4.98,8277,18,0,0,2,19,2,0,0,114,67.87858382,202,96,Lisboa,Ambidestro,56
3.06,8278,39,0,0,2,17,0,0,0,72,61.10816305,192,92,Faro,Direito,86
4.5,8279,32,1,0,2,13,0,0,0,27,62.29177201,194,91,Porto,Direito,75
3.92,8280,35,0,0,1,23,1,0,0,105,69.84251219,174,89,Faro,Ambidestro,20
4.12,8281,27,0,0,2,22,1,0,0,84,62.36081293,192,83,Faro,Ambidestro,97
4.45,8282,39,1,0,1,19,0,0,0,54,55.30286705,170,71,Braga,Esquerdo,37
2.63,8283,39,0,0,1,21,0,0,0,62,55.88462431,169,51,Porto,Direito,35
6.88,8284,27,0,2,3,21,0,0,0,93,55.4556506,201,58,Braga,Esquerdo,71
5.84,8285,39,0,1,0,22,3,0,0,54,69.00773635,150,69,Coimbra,Esquerdo,83
2.08,8286,26,0,0,2,25,0,1,0,22,64.34160644,172,93,Faro,Ambidestro,89
4.67,8287,29,1,0,0,21,0,0,0,112,69.02498036,166,72,Lisboa,Esquerdo,75
4.17,8288,30,0,0,4,21,0,0,0,74,50.63094374,161,59,Porto,Direito,25
5.08,8289,37,0,0,1,20,3,0,0,114,52.89882231,181,56,Braga,Direito,44
4.23,8290,38,0,0,1,19,3,0,0,20,51.71506861,190,67,Lisboa,Ambidestro,43
5.2,8291,33,1,0,1,26,1,0,0,2,67.9890422,181,68,Lisboa,Direito,87
9.48,8292,20,2,0,5,14,2,0,0,31,62.49774336,152,84,Coimbra,Direito,16
3.38,8293,26,0,0,3,22,0,0,0,21,60.93099039,209,76,Coimbra,Ambidestro,78
2,8294,20,0,0,0,18,0,0,0,66,55.14369151,209,74,Porto,Direito,50
3.74,8295,21,0,0,2,23,1,0,0,26,66.86761984,208,72,Lisboa,Direito,27
3.62,8296,26,0,0,3,16,1,1,0,117,64.43256635,182,81,Braga,Ambidestro,48
5.11,8297,31,1,0,3,13,0,0,0,45,58.56854088,208,60,Braga,Direito,55
5.44,8298,38,0,0,4,15,2,0,0,83,60.20770626,167,59,Lisboa,Direito,53
11.89,8299,27,2,2,4,18,1,0,0,87,56.42927174,172,58,Coimbra,Esquerdo,3
5.44,8300,31,1,0,0,24,1,0,0,115,58.40116631,182,99,Braga,Ambidestro,77
2.03,8301,18,0,0,1,13,0,0,0,26,66.14395757,184,83,Faro,Ambidestro,55
6.2,8302,19,1,0,2,21,1,0,0,106,56.53212882,202,51,Lisboa,Esquerdo,84
5.52,8303,32,0,1,4,22,0,0,0,44,55.22296073,187,55,Faro,Esquerdo,17
3.4,8304,31,0,0,0,24,2,0,0,27,57.58264228,204,62,Faro,Direito,96
7.17,8305,31,1,0,3,25,3,1,0,88,58.47750616,152,54,Porto,Ambidestro,11
6,8306,34,0,1,3,18,2,0,0,0,69.97657693,192,56,Faro,Direito,20
6.39,8307,39,0,1,2,22,2,0,0,103,53.61326487,160,84,Lisboa,Ambidestro,96
4.03,8308,27,1,0,0,22,0,0,0,42,57.70293268,200,78,Faro,Ambidestro,19
7.74,8309,22,1,1,3,26,1,0,0,13,62.8386825,181,99,Coimbra,Ambidestro,12
5,8310,24,1,0,3,13,0,0,0,21,67.05464246,200,74,Coimbra,Ambidestro,19
5.37,8311,36,0,0,3,23,2,0,0,80,65.72731941,167,91,Coimbra,Ambidestro,45
6.9,8312,33,0,1,3,17,2,0,0,118,66.55118053,184,63,Lisboa,Esquerdo,18
3.96,8313,22,0,0,2,21,2,1,0,109,60.32813454,168,80,Faro,Ambidestro,1
-0.38,8314,36,0,0,3,9,0,0,1,20,50.09052597,204,85,Coimbra,Direito,12
7.37,8315,33,2,0,4,13,0,0,0,16,58.43180743,170,53,Lisboa,Direito,20
9.03,8316,34,1,1,5,30,0,0,0,110,61.61377096,193,56,Braga,Ambidestro,14
6.19,8317,28,1,0,2,17,2,0,0,40,60.33328609,179,70,Coimbra,Ambidestro,90
4.02,8318,18,0,0,2,26,1,0,0,45,64.01932417,164,88,Coimbra,Ambidestro,32
5.85,8319,37,1,1,0,17,0,0,0,100,67.07765164,204,89,Porto,Ambidestro,81
0.83,8320,30,0,0,3,19,0,0,1,100,54.51197722,196,60,Faro,Direito,18
4.64,8321,19,1,0,1,18,0,0,0,88,50.85707443,185,84,Coimbra,Direito,13
3.91,8322,39,0,0,2,24,1,0,0,48,61.41324425,172,87,Lisboa,Esquerdo,10
8.07,8323,26,2,0,3,19,1,0,0,39,59.71766307,198,66,Coimbra,Ambidestro,66
4.51,8324,27,0,0,1,21,2,0,0,107,66.82931233,202,94,Porto,Ambidestro,9
4.62,8325,22,0,0,3,30,2,1,0,68,65.6815257,208,61,Faro,Esquerdo,22
3.71,8326,18,0,0,1,33,1,0,0,27,63.62479727,159,78,Faro,Esquerdo,68
9.08,8327,19,3,0,2,20,0,0,0,69,50.60496139,173,54,Coimbra,Ambidestro,68
5.92,8328,27,1,0,1,29,1,0,0,82,58.72994522,155,85,Coimbra,Esquerdo,6
2.73,8329,18,0,0,1,24,0,0,0,41,68.51911076,178,92,Faro,Ambidestro,39
2.48,8330,32,0,0,1,19,0,0,0,62,51.70731853,171,80,Lisboa,Ambidestro,87
4.25,8331,20,1,0,1,20,0,0,0,22,56.93834911,159,95,Braga,Esquerdo,53
0.96,8332,24,0,0,3,16,1,0,1,44,59.03604881,155,54,Lisboa,Direito,57
7.23,8333,19,1,1,1,19,1,0,0,116,61.61859065,174,89,Faro,Direito,59
4,8334,19,0,1,0,17,0,0,0,115,69.51181847,194,66,Porto,Esquerdo,65
3.69,8335,34,0,0,4,14,0,0,0,44,62.29519433,166,92,Lisboa,Direito,61
5.21,8336,39,0,1,2,21,1,0,0,33,68.68726018,195,96,Faro,Ambidestro,98
4.53,8337,20,0,0,4,24,0,0,0,76,69.83777352,164,56,Faro,Ambidestro,65
2,8338,31,0,0,1,14,0,0,0,21,62.2662041,165,66,Coimbra,Esquerdo,4
6.71,8339,24,1,0,3,25,1,0,0,69,68.17992895,206,86,Coimbra,Ambidestro,68
6.28,8340,32,0,1,2,21,3,0,0,0,62.62540558,192,55,Braga,Direito,97
10.08,8341,21,3,1,1,18,0,0,0,64,64.52321552,191,77,Faro,Direito,76
8.19,8342,31,2,0,3,13,1,0,0,83,64.98341103,168,52,Coimbra,Ambidestro,79
4.01,8343,33,1,0,0,13,1,0,0,3,63.2654337,187,68,Lisboa,Esquerdo,22
5.12,8344,32,0,0,3,20,3,1,0,104,64.89500595,167,68,Faro,Direito,22
3.46,8345,31,0,0,3,20,0,0,0,54,50.85883449,171,92,Faro,Direito,96
4.08,8346,32,0,0,1,24,2,0,0,55,52.45634405,207,59,Faro,Direito,94
2.63,8347,30,0,0,1,17,0,0,0,92,51.5437053,186,71,Lisboa,Ambidestro,18
6.29,8348,20,1,1,1,22,0,0,0,82,50.50182299,169,64,Faro,Ambidestro,53
2.76,8349,31,0,0,1,15,0,0,0,118,52.93584265,165,78,Lisboa,Ambidestro,89
7.99,8350,18,3,0,0,20,1,1,0,83,60.32047246,159,86,Braga,Esquerdo,61
6.93,8351,35,1,0,4,16,1,0,0,106,54.453863,174,94,Lisboa,Ambidestro,88
7.7,8352,22,1,1,4,19,2,1,0,42,50.1688038,156,99,Porto,Direito,7
6.29,8353,26,0,1,4,27,1,0,0,18,58.84299644,209,90,Porto,Ambidestro,96
5.01,8354,26,1,0,1,28,0,0,0,57,63.81511572,207,81,Faro,Ambidestro,32
2.69,8355,36,0,0,0,25,1,0,0,28,51.1627089,182,86,Braga,Ambidestro,59
3.01,8356,35,0,0,1,20,1,0,0,28,57.41268433,162,76,Faro,Direito,80
4.62,8357,23,0,0,2,19,2,0,0,69,69.45816412,150,77,Faro,Direito,23
9,8358,18,1,1,4,14,3,0,0,22,52.04162904,176,63,Porto,Ambidestro,37
8.34,8359,26,0,2,4,16,2,0,0,59,65.09421762,154,58,Porto,Direito,82
2.25,8360,20,0,0,0,17,0,0,0,99,57.72753057,206,54,Faro,Esquerdo,93
2.77,8361,31,0,0,1,18,1,0,0,3,64.77571456,181,66,Braga,Ambidestro,57
4.86,8362,31,0,1,0,17,2,0,0,69,53.47259319,169,76,Coimbra,Ambidestro,53
2.81,8363,31,0,0,1,24,0,0,0,51,68.69576342,171,60,Braga,Ambidestro,13
3.68,8364,19,0,1,1,18,0,0,0,13,67.4415744,178,87,Lisboa,Ambidestro,28
2.97,8365,37,0,0,0,15,1,0,0,112,58.43298815,209,70,Braga,Ambidestro,99
4.5,8366,29,0,0,4,18,1,0,0,35,60.73104066,187,65,Braga,Esquerdo,51
8.19,8367,20,1,0,5,26,2,0,0,48,58.57429761,206,93,Lisboa,Ambidestro,41
3.22,8368,35,0,0,2,21,0,0,0,79,51.50419808,194,62,Porto,Esquerdo,1
3.75,8369,22,0,0,2,22,1,0,0,34,66.90937278,153,93,Coimbra,Direito,71
4.86,8370,19,0,1,3,20,0,0,0,21,68.68330256,155,54,Coimbra,Ambidestro,69
6.14,8371,38,1,0,2,17,3,1,0,81,51.59970662,209,66,Coimbra,Ambidestro,48
4.35,8372,22,0,0,1,20,3,0,0,19,59.39208451,175,73,Porto,Direito,10
3.1,8373,34,0,0,3,18,0,0,0,20,52.85815277,154,54,Lisboa,Direito,38
7.34,8374,18,1,1,1,21,2,0,0,31,63.28126299,151,92,Faro,Esquerdo,64
4.15,8375,29,1,0,1,18,0,0,0,21,57.74229504,156,56,Porto,Direito,52
8.02,8376,21,2,1,1,17,0,0,0,78,51.67000443,170,92,Porto,Direito,25
5.29,8377,32,0,0,3,21,2,0,0,89,60.27595859,154,77,Lisboa,Ambidestro,92
8.25,8378,31,2,0,4,25,0,0,0,48,60.28295623,198,59,Coimbra,Direito,65
10.14,8379,24,2,1,2,15,3,0,0,21,61.70744696,173,75,Lisboa,Ambidestro,14
8.38,8380,35,1,1,3,25,1,0,0,90,68.18934502,197,63,Coimbra,Esquerdo,30
6.79,8381,19,1,1,2,15,1,0,0,41,50.28020449,183,88,Braga,Direito,35
4.63,8382,22,1,0,1,23,0,0,0,35,68.48891991,155,75,Braga,Ambidestro,75
3.47,8383,29,0,0,0,27,1,0,0,90,66.99979903,169,67,Coimbra,Ambidestro,71
3.46,8384,21,0,0,2,26,0,0,0,63,63.13675926,174,88,Porto,Direito,4
5.14,8385,38,1,0,3,22,0,1,0,116,57.49825077,157,68,Lisboa,Ambidestro,60
3.82,8386,32,0,0,3,22,0,0,0,76,58.53544739,166,67,Braga,Ambidestro,70
8.47,8387,36,2,0,3,21,1,0,0,63,69.78793793,155,68,Braga,Direito,27
5.63,8388,23,0,1,3,27,0,0,0,89,53.95173398,158,77,Porto,Ambidestro,54
5.86,8389,24,0,1,0,22,3,0,0,63,63.80915889,187,92,Coimbra,Ambidestro,23
4.53,8390,22,0,0,3,21,2,1,0,114,62.64577611,196,90,Porto,Esquerdo,63
8.36,8391,36,2,0,1,20,2,0,0,113,51.90058022,206,67,Coimbra,Esquerdo,94
4.63,8392,18,0,0,2,24,2,0,0,59,53.38125236,201,92,Porto,Ambidestro,16
5.01,8393,37,0,1,2,20,1,0,0,26,58.91539637,199,81,Coimbra,Esquerdo,38
3.96,8394,31,0,0,4,22,0,0,0,23,66.59568157,170,57,Faro,Esquerdo,90
2.81,8395,27,0,0,1,20,0,0,0,86,59.29049184,208,64,Braga,Esquerdo,17
2.92,8396,32,0,0,1,23,0,0,0,72,67.09388597,200,88,Lisboa,Ambidestro,11
6.28,8397,38,1,1,0,18,1,0,0,64,64.97150729,160,84,Porto,Direito,33
5.78,8398,29,1,1,0,11,1,0,0,59,53.81082163,156,83,Lisboa,Ambidestro,94
3.01,8399,37,0,0,1,19,1,0,0,36,55.90128947,154,80,Braga,Direito,19
6.17,8400,23,1,1,1,25,0,0,0,31,65.97135863,184,78,Faro,Ambidestro,63
5.26,8401,22,1,0,1,25,2,1,0,59,61.58879708,202,69,Braga,Ambidestro,94
4.19,8402,31,0,0,3,22,1,0,0,39,56.51007381,207,53,Coimbra,Ambidestro,58
1.29,8403,30,0,0,0,15,0,1,0,102,68.86352185,178,53,Lisboa,Ambidestro,20
3.28,8404,36,0,0,0,23,1,0,0,105,55.81008642,162,89,Porto,Ambidestro,66
4.14,8405,28,0,0,3,19,1,0,0,56,52.10121595,182,77,Lisboa,Esquerdo,8
9.19,8406,29,1,2,2,20,1,0,0,115,53.25179272,174,57,Faro,Ambidestro,47
2.09,8407,20,0,0,1,24,0,1,0,105,51.54044079,197,73,Porto,Esquerdo,82
5.7,8408,31,1,0,2,21,0,0,0,117,67.16985129,167,70,Lisboa,Direito,65
5.03,8409,21,0,1,0,26,1,0,0,108,63.37226373,189,79,Lisboa,Esquerdo,67
5.45,8410,35,0,1,3,19,0,0,0,110,58.20703202,206,54,Porto,Direito,4
6.8,8411,38,1,1,3,17,0,0,0,34,66.17722704,176,81,Braga,Direito,72
6.97,8412,31,2,0,4,15,0,1,0,64,68.17480446,159,73,Faro,Direito,20
0.59,8413,23,0,0,1,22,1,0,1,74,67.49599133,209,89,Lisboa,Esquerdo,97
6.77,8414,19,1,1,1,23,1,0,0,44,55.66091866,175,87,Porto,Ambidestro,56
4.79,8415,39,0,0,1,30,2,0,0,98,57.16219795,199,74,Faro,Esquerdo,18
3.39,8416,22,0,0,1,30,1,0,0,21,51.681966,172,87,Faro,Direito,91
2.87,8417,19,0,0,1,16,1,0,0,35,57.69443976,200,86,Braga,Esquerdo,76
4.16,8418,39,0,0,2,11,2,0,0,74,59.2256022,200,86,Braga,Esquerdo,46
7.03,8419,28,1,0,4,17,1,0,0,99,65.42064859,188,60,Faro,Esquerdo,13
5.64,8420,34,1,0,3,17,0,0,0,73,68.42645016,169,63,Lisboa,Direito,71
4.22,8421,39,0,0,2,23,1,0,0,104,50.25837002,176,53,Faro,Direito,46
4.27,8422,19,0,0,4,18,0,0,0,96,56.81515655,157,50,Lisboa,Esquerdo,1
2.61,8423,20,0,0,0,22,2,1,0,57,63.35398365,178,57,Coimbra,Ambidestro,12
3.35,8424,22,0,0,1,28,2,1,0,57,57.55577645,189,85,Braga,Direito,83
3.02,8425,35,0,0,3,22,0,1,0,100,59.04561819,166,54,Coimbra,Direito,63
4.47,8426,31,0,1,3,17,0,0,0,11,53.22558507,160,97,Braga,Esquerdo,31
4.38,8427,34,0,0,2,19,2,0,0,60,52.85598494,165,69,Braga,Esquerdo,67
6.59,8428,37,0,1,5,16,1,0,0,71,50.26261199,204,54,Porto,Direito,77
3.44,8429,20,0,0,0,29,1,0,0,80,62.30943697,169,50,Coimbra,Esquerdo,74
5.89,8430,18,1,0,2,17,1,0,0,87,61.03513684,203,65,Lisboa,Ambidestro,45
6.99,8431,33,1,1,2,15,1,0,0,50,61.97189821,187,52,Lisboa,Ambidestro,45
2.75,8432,39,0,0,1,22,0,0,0,77,51.1150429,189,61,Coimbra,Esquerdo,90
8.01,8433,33,1,1,3,24,1,0,0,50,69.67179414,183,61,Porto,Ambidestro,38
7.32,8434,28,2,0,1,22,1,0,0,62,50.44993852,163,85,Faro,Ambidestro,23
4.21,8435,21,0,0,3,27,0,0,0,98,54.41614341,177,80,Porto,Ambidestro,94
5.11,8436,19,0,0,5,20,1,0,0,49,50.66603704,172,55,Braga,Ambidestro,7
2.23,8437,33,0,0,2,26,2,0,1,113,58.71559483,171,73,Coimbra,Esquerdo,35
4.46,8438,31,0,0,4,24,0,0,0,69,68.90603667,163,92,Porto,Ambidestro,61
4.47,8439,18,0,1,3,15,0,0,0,8,64.97108037,161,51,Coimbra,Ambidestro,11
5.42,8440,28,0,0,5,20,1,0,0,76,58.58117407,153,79,Braga,Esquerdo,20
2.05,8441,33,0,0,0,28,0,0,0,5,60.62202637,177,63,Braga,Direito,89
2.33,8442,21,0,0,0,22,0,0,0,76,59.45636082,176,54,Lisboa,Esquerdo,25
7.26,8443,22,2,0,3,20,0,0,0,19,60.28695405,195,93,Braga,Ambidestro,87
3.83,8444,19,0,0,0,12,3,0,0,52,69.33405531,203,65,Faro,Direito,44
1.65,8445,36,0,0,0,14,0,0,0,53,51.11338455,185,81,Porto,Direito,48
10.39,8446,25,2,1,3,25,1,0,0,96,63.6069312,170,56,Faro,Direito,84
5.42,8447,34,1,0,3,20,0,0,0,38,59.88763978,175,94,Faro,Esquerdo,97
8.77,8448,33,2,1,0,28,1,0,0,69,59.88383595,204,92,Braga,Direito,66
4.91,8449,18,1,0,0,17,2,0,0,12,56.34193772,160,60,Faro,Direito,86
4.17,8450,26,1,0,2,18,0,1,0,81,59.16552516,197,87,Porto,Esquerdo,22
3.46,8451,28,0,0,2,22,1,0,0,16,52.43553264,150,55,Coimbra,Esquerdo,69
3.67,8452,26,0,0,1,19,2,0,0,35,53.17810223,175,86,Porto,Ambidestro,23
8.06,8453,24,1,1,3,14,2,0,0,43,60.26057266,151,79,Porto,Esquerdo,70
3.93,8454,20,0,0,0,19,3,0,0,38,56.69081305,200,81,Coimbra,Esquerdo,82
4.21,8455,25,1,0,1,12,1,1,0,94,62.69150679,196,79,Lisboa,Esquerdo,21
4.28,8456,36,0,0,4,16,1,0,0,21,60.47368604,193,76,Braga,Direito,34
-1.03,8457,24,0,0,0,22,0,0,1,36,57.05592478,196,93,Porto,Direito,10
6.47,8458,19,0,1,4,27,2,1,0,81,54.39875251,177,84,Lisboa,Esquerdo,13
5.66,8459,31,0,0,3,24,2,0,0,106,67.36246061,194,85,Lisboa,Ambidestro,56
6.85,8460,18,1,0,2,27,2,0,0,54,64.92489101,184,71,Faro,Esquerdo,81
3.27,8461,32,0,0,0,19,2,0,0,31,66.54695574,192,91,Faro,Esquerdo,26
4.16,8462,29,0,0,3,9,1,0,0,102,65.83101057,206,87,Braga,Ambidestro,79
3.01,8463,23,0,0,1,20,1,0,0,17,67.03119726,153,83,Lisboa,Ambidestro,39
1.08,8464,35,0,1,0,21,1,0,1,21,65.46063215,156,52,Faro,Esquerdo,10
3.89,8465,24,0,0,2,19,1,0,0,76,60.70341255,167,50,Lisboa,Esquerdo,5
8.66,8466,36,2,0,4,12,1,0,0,81,68.7689229,193,55,Coimbra,Esquerdo,46
7.83,8467,24,2,0,1,13,2,0,0,84,57.9187526,191,70,Coimbra,Direito,49
4.51,8468,33,1,0,3,13,0,1,0,93,58.88762442,195,55,Porto,Direito,38
2.92,8469,23,0,0,3,15,0,0,0,14,55.58588017,201,64,Porto,Direito,28
2.51,8470,39,1,0,2,21,1,0,1,17,62.11581934,186,51,Lisboa,Esquerdo,93
-0.58,8471,38,0,0,1,15,0,0,1,80,50.27331987,177,64,Coimbra,Ambidestro,72
7.7,8472,24,0,2,5,19,0,0,0,71,65.58866016,180,51,Lisboa,Direito,24
3.1,8473,25,1,0,1,18,0,1,0,19,53.85652963,200,66,Porto,Direito,92
5.21,8474,22,1,0,2,17,1,0,0,3,63.86802462,157,82,Coimbra,Direito,98
5.56,8475,21,1,0,1,24,1,0,0,63,63.97726391,157,58,Coimbra,Ambidestro,46
4.25,8476,34,0,1,1,20,0,0,0,76,61.6916741,165,77,Lisboa,Direito,73
3.17,8477,39,0,0,0,19,1,0,0,103,65.94890826,199,64,Porto,Esquerdo,84
3.2,8478,21,0,0,2,23,0,0,0,56,58.51236597,177,71,Coimbra,Direito,7
2.03,8479,23,0,0,1,17,1,1,0,57,50.36823451,188,56,Braga,Ambidestro,58
4.64,8480,39,1,0,4,25,2,0,1,49,57.90791846,157,58,Porto,Direito,71
10.02,8481,26,1,2,3,16,2,0,0,78,67.1851221,183,91,Coimbra,Esquerdo,97
3.97,8482,39,0,0,3,23,1,0,0,5,57.95423448,181,53,Braga,Esquerdo,45
6.45,8483,39,1,0,2,29,1,0,0,93,52.89441347,196,67,Braga,Direito,56
2.55,8484,20,0,0,1,25,0,0,0,27,57.06148815,194,84,Lisboa,Direito,26
3.12,8485,31,0,0,0,18,1,0,0,117,54.03204538,174,61,Lisboa,Ambidestro,30
2.43,8486,18,0,0,1,23,0,0,0,15,65.56928311,154,91,Braga,Esquerdo,7
5.04,8487,23,1,0,2,23,0,0,0,39,56.65569707,185,78,Faro,Esquerdo,50
3.66,8488,29,0,0,2,19,1,0,0,42,65.55682488,159,51,Braga,Direito,18
5.15,8489,22,1,1,1,23,0,1,0,56,53.68770872,206,83,Lisboa,Esquerdo,81
5.11,8490,37,0,0,4,23,1,0,0,77,62.05380325,201,74,Coimbra,Esquerdo,81
5.86,8491,31,0,0,5,20,1,0,0,118,67.55550739,207,56,Coimbra,Direito,67
3.12,8492,25,1,1,1,15,1,0,1,17,53.00800983,185,78,Faro,Direito,24
4.63,8493,21,0,1,2,21,0,0,0,62,55.84148187,191,55,Braga,Ambidestro,96
3.13,8494,23,0,0,0,32,1,0,0,31,57.60370988,177,70,Porto,Direito,55
3.1,8495,22,0,0,3,15,0,0,0,39,52.4221134,204,87,Porto,Esquerdo,70
2.68,8496,33,0,0,1,15,0,0,0,101,58.45903304,178,88,Faro,Direito,96
3.1,8497,37,0,0,1,25,1,0,0,14,53.5648041,178,58,Braga,Direito,70
4.07,8498,33,0,0,2,22,1,0,0,78,62.14125889,206,61,Lisboa,Ambidestro,21
4.99,8499,18,1,0,1,20,0,0,0,114,54.35201725,155,85,Lisboa,Ambidestro,62
8.43,8500,39,2,0,2,28,2,1,0,118,64.43757421,161,73,Braga,Ambidestro,57
7.79,8501,33,1,1,1,26,2,0,0,47,69.42258734,157,90,Lisboa,Ambidestro,95
3.9,8502,20,0,0,0,19,2,0,0,117,57.66264588,193,69,Porto,Direito,18
2.69,8503,39,0,0,0,28,0,0,0,77,65.33221309,183,52,Faro,Direito,83
2.19,8504,29,0,0,0,24,0,0,0,50,57.11953593,201,52,Coimbra,Esquerdo,38
3.56,8505,30,0,0,1,17,2,0,0,35,52.28239931,175,60,Porto,Direito,61
4,8506,29,0,0,3,18,1,0,0,42,55.08593799,168,53,Porto,Ambidestro,40
8.44,8507,31,1,2,3,23,0,0,0,12,68.68880088,194,59,Braga,Ambidestro,94
4.36,8508,39,0,0,4,15,1,0,0,28,67.86917521,188,97,Faro,Direito,81
7.35,8509,21,0,1,4,16,2,0,0,118,66.53576407,168,91,Coimbra,Ambidestro,18
4.01,8510,39,1,0,1,15,0,0,0,17,62.22502389,179,59,Lisboa,Direito,97
2.73,8511,32,0,0,3,12,0,0,0,2,61.14430525,178,84,Faro,Ambidestro,50
4.49,8512,30,0,1,1,22,0,0,0,91,63.13031219,151,58,Coimbra,Ambidestro,7
5.5,8513,19,1,0,3,19,0,0,0,63,52.03648833,196,70,Faro,Ambidestro,77
2.14,8514,19,0,0,1,20,0,0,0,7,57.77626109,156,77,Coimbra,Esquerdo,87
5.63,8515,19,1,0,3,16,1,0,0,2,61.28806332,189,69,Lisboa,Ambidestro,9
3.03,8516,24,0,0,1,32,0,0,0,40,59.41125393,176,91,Faro,Esquerdo,47
4.68,8517,34,0,1,1,15,1,0,0,86,51.18721564,200,90,Coimbra,Esquerdo,25
7.17,8518,34,1,1,1,27,1,0,0,68,55.21886034,157,53,Braga,Ambidestro,31
6.35,8519,27,0,1,3,22,2,0,0,40,51.23784829,205,75,Braga,Direito,39
3.62,8520,33,0,0,1,12,2,0,0,56,65.65752251,176,73,Lisboa,Direito,35
2.55,8521,22,0,0,1,24,0,0,0,39,52.86842787,164,89,Coimbra,Esquerdo,71
2.4,8522,34,0,0,1,10,1,0,0,5,66.10615527,191,58,Coimbra,Ambidestro,42
7.17,8523,28,1,0,4,16,2,0,0,42,61.76335283,209,87,Lisboa,Direito,47
7.74,8524,31,1,1,2,24,2,0,0,11,54.92394109,203,62,Faro,Esquerdo,91
7.57,8525,26,0,1,5,20,2,0,0,74,55.83254856,170,61,Coimbra,Ambidestro,99
6.41,8526,30,0,1,3,23,2,0,0,36,55.71373461,195,90,Lisboa,Direito,2
4.99,8527,20,0,0,2,26,3,0,0,8,52.43182829,195,54,Coimbra,Ambidestro,40
3.2,8528,20,0,0,2,19,0,0,0,78,59.6614924,182,99,Faro,Ambidestro,85
9.42,8529,39,2,0,1,25,4,0,0,33,59.92711405,178,97,Coimbra,Esquerdo,30
4.62,8530,33,0,0,3,21,2,0,0,18,52.38675993,207,71,Porto,Esquerdo,72
8.81,8531,31,2,0,1,22,3,0,0,60,61.23741736,194,63,Lisboa,Esquerdo,36
5.13,8532,31,1,0,1,26,1,0,0,4,60.07035597,152,53,Porto,Esquerdo,86
4.62,8533,32,0,0,4,16,2,1,0,94,63.34674148,164,62,Braga,Ambidestro,69
4.87,8534,35,0,0,5,15,1,0,0,49,51.43690665,158,56,Coimbra,Esquerdo,54
6.31,8535,19,0,1,4,17,1,0,0,82,57.78762931,183,81,Porto,Esquerdo,18
3.39,8536,29,0,0,0,28,1,0,0,89,55.26668028,180,55,Braga,Direito,59
3.81,8537,26,0,0,3,21,1,0,0,3,53.46685493,193,60,Coimbra,Direito,28
6.39,8538,18,1,0,4,14,1,0,0,50,57.21718034,196,80,Porto,Direito,66
5.76,8539,19,1,0,2,11,1,0,0,107,61.65497631,155,85,Coimbra,Ambidestro,77
