Risco de Lesao,ID do Jogador,Idade,Lesoes Anteriores,Intensidade do Jogo,Posicao Jogada,Minutos Jogados,Tempo de Recuperacao,Metricas Fisicas,Carga de Treinamento,Condicoes Climaticas,Tipo de Partida,Qualidade da Equipe Medica,Altura do Jogador (cm),Peso do Jogador (kg),Cidade Natal,Numero de Fans nas Redes Sociais,Numero de Anos no Clube
0.346079516,8868,21,0,Medium,Forward,4,2,1.118311444,37.24508114,Rainy,Friendly,4.418414112,208,56,Braga,537364,6
0.424808737,8869,18,2,Low,Goalkeeper,21,2,4.734962602,36.24539931,Windy,Cup,2.82369946,190,53,Coimbra,424072,4
0.591757377,8870,30,2,Low,Midfielder,119,2,5.820029469,39.21823294,Snowy,Cup,3.795153922,158,71,Lisboa,846560,1
0.491088748,8871,20,1,High,Midfielder,47,4,3.34088596,49.71747695,Snowy,Friendly,3.839426104,192,99,Lisboa,546713,6
0.406474232,8872,18,1,Low,Defender,43,2,5.387667695,63.82561432,Windy,League,2.525449084,203,82,Lisboa,537937,1
0.675772258,8873,39,2,High,Forward,37,2,5.195827609,33.00781729,Rainy,Cup,4.142050499,198,77,Porto,726019,1
0.547422054,8874,19,1,Medium,Forward,102,2,10.09549885,34.03782105,Windy,Cup,3.862986606,197,86,Faro,999211,8
0.1887575,8875,18,0,Low,Midfielder,54,4,4.171867086,59.83581811,Clear,Friendly,6.960583049,176,53,Faro,965727,9
0.35661642,8876,39,0,Medium,Forward,18,4,1.428274744,74.06962593,Snowy,League,5.153047628,198,62,Coimbra,264090,6
0.391802149,8877,37,0,Medium,Forward,31,2,6.285900712,36.89878791,Rainy,League,6.918699072,161,78,Porto,631984,9
0.495302802,8878,20,1,Medium,Midfielder,80,1,4.299500357,32.94829221,Rainy,Cup,6.291641887,151,53,Faro,918724,8
0.456937634,8879,28,0,Medium,Goalkeeper,73,3,4.482254135,61.29594646,Windy,League,3.72302016,171,50,Braga,985654,6
0.42356796,8880,19,1,High,Goalkeeper,21,3,2.854137688,30.51415671,Clear,League,6.316240345,208,80,Coimbra,991253,7
0.371303633,8881,25,1,Medium,Midfielder,42,4,4.291676514,48.67582529,Windy,Friendly,5.834177268,150,64,Porto,612972,3
0.556933618,8882,29,1,High,Defender,60,1,5.714035518,51.19080333,Rainy,Cup,7.672994365,177,77,Porto,757123,2
0.325834532,8883,31,2,Low,Midfielder,2,3,3.671367354,48.3628511,Rainy,Cup,6.648496986,155,88,Lisboa,559121,4
0.514787002,8884,39,1,Medium,Midfielder,64,1,2.097311272,26.14606154,Rainy,Friendly,7.884419228,207,76,Lisboa,717769,7
0.33978937,8885,25,2,Low,Forward,9,4,1.605299083,55.81902357,Clear,Friendly,4.03465539,155,76,Lisboa,976194,6
0.351560089,8886,19,0,High,Goalkeeper,21,4,4.879579951,50.56786303,Rainy,League,5.535366836,197,91,Lisboa,327534,3
0.435324602,8887,25,0,Medium,Defender,108,4,5.499364384,29.21435765,Rainy,League,4.725862275,157,73,Lisboa,936570,6
0.64076526,8888,24,2,Medium,Goalkeeper,95,1,3.167222056,50.40997377,Snowy,League,4.235737394,150,84,Porto,890004,2
0.528324388,8889,24,0,Medium,Defender,78,1,1.918947784,88.33658128,Snowy,Cup,3.187693948,199,68,Lisboa,859903,9
0.352753182,8890,26,0,Medium,Defender,44,2,4.097595179,53.90431853,Windy,Cup,7.353114438,178,99,Faro,279734,3
0.317923914,8891,21,2,Low,Goalkeeper,14,3,3.731780892,75.00447939,Rainy,Cup,5.922847426,171,64,Porto,46691,6
0.366572365,8892,26,0,High,Midfielder,67,4,4.98049939,50.77319663,Windy,League,8.828168288,201,53,Coimbra,199699,8
0.463885609,8893,31,1,Low,Forward,87,2,2.545972447,54.18296898,Windy,Cup,5.013139932,160,72,Lisboa,677588,1
0.363608021,8894,32,0,Medium,Defender,9,2,2.25262088,42.92025889,Windy,Friendly,5.9163787,201,64,Porto,563352,6
0.29949499,8895,36,0,Medium,Goalkeeper,13,2,5.383657098,60.21285902,Windy,Cup,9.478468397,151,97,Coimbra,149054,1
0.895128031,8896,25,3,High,Forward,110,1,3.161645198,42.10017026,Snowy,Cup,0.689712725,186,51,Lisboa,251030,5
0.679467417,8897,36,1,Medium,Midfielder,117,1,3.686879137,73.45331044,Snowy,Friendly,3.698875261,205,70,Porto,455663,7
0.456979298,8898,37,0,High,Defender,14,3,6.207943871,59.7979987,Clear,Cup,5.354645171,174,95,Faro,477198,8
0.455054845,8899,24,2,Low,Midfielder,41,1,4.73345683,58.42556453,Clear,Friendly,5.200218092,207,76,Lisboa,973294,5
0.327182217,8900,32,0,Medium,Defender,7,2,3.34289898,55.48956414,Windy,Cup,7.293239347,156,92,Porto,639906,7
0.432117229,8901,33,1,Medium,Goalkeeper,29,4,2.919709764,68.04563924,Clear,League,3.982370709,190,56,Braga,531108,7
0.410172393,8902,22,1,High,Midfielder,38,4,0.122840832,44.87441289,Windy,League,6.982150746,161,59,Lisboa,210966,5
0.503932611,8903,20,3,Low,Goalkeeper,47,2,9.478897707,45.15983747,Rainy,League,3.779469922,172,96,Porto,40831,5
0.5983233,8904,34,0,Medium,Defender,95,2,4.485486847,64.54642647,Clear,Friendly,1.659271908,179,96,Coimbra,565333,7
0.659891387,8905,29,1,High,Defender,69,1,1.369803265,67.08658717,Windy,Cup,3.976529775,195,90,Coimbra,955607,5
0.496650611,8906,35,0,High,Defender,20,3,5.919504224,59.8377483,Clear,Cup,3.7280458,174,92,Braga,536547,7
0.656053452,8907,33,1,High,Defender,36,1,5.961604243,53.60316157,Snowy,Friendly,2.908892409,164,97,Lisboa,705741,7
0.436432336,8908,39,2,Low,Midfielder,14,2,6.093553499,52.10394211,Snowy,League,5.613776429,174,65,Faro,431351,1
0.722393519,8909,27,2,High,Midfielder,48,3,6.218583467,51.2976993,Rainy,League,-0.62784335,157,73,Coimbra,724217,2
0.287557773,8910,23,0,Low,Defender,26,3,7.285931804,32.56543859,Windy,League,3.55125037,162,76,Braga,471145,4
0.330581711,8911,19,1,Medium,Midfielder,26,1,5.461996652,72.43874247,Clear,Friendly,9.720520278,162,97,Porto,23127,3
0.462397274,8912,31,0,Medium,Forward,80,1,8.129171461,56.53291001,Windy,Friendly,7.232497859,174,74,Coimbra,621851,9
0.333779629,8913,23,0,Low,Midfielder,40,2,2.506089683,26.79082834,Rainy,Cup,3.872732905,172,80,Coimbra,491150,2
0.582687365,8914,35,1,Medium,Midfielder,76,3,4.484538728,47.83693697,Rainy,League,2.300375017,203,83,Porto,386184,5
0.344845593,8915,22,2,Low,Defender,86,3,2.691909572,56.53662199,Windy,League,9.194007297,201,81,Lisboa,979655,2
0.707383194,8916,36,1,Medium,Midfielder,103,1,2.270018757,55.69467469,Snowy,Friendly,1.737608572,206,88,Porto,691098,7
0.555454406,8917,29,0,Medium,Goalkeeper,102,1,6.340485145,47.01674721,Snowy,Cup,4.350311571,178,75,Porto,660293,9
0.438321312,8918,25,2,Medium,Defender,9,4,5.472183529,68.0094714,Clear,Friendly,3.494658132,159,53,Faro,717240,7
0.540757242,8919,19,2,Medium,Defender,79,3,4.698852516,45.10039258,Clear,Friendly,3.727923264,181,59,Coimbra,570914,8
0.397784567,8920,37,1,Medium,Forward,39,2,5.616932336,57.36459871,Snowy,Cup,9.473408536,172,75,Porto,61770,7
0.348772282,8921,21,1,Medium,Forward,54,4,6.827446528,48.26740487,Snowy,Cup,6.758005558,200,68,Lisboa,579994,5
0.46149279,8922,24,1,Low,Midfielder,65,1,3.340047437,61.70764545,Clear,League,4.002916738,170,66,Porto,739907,6
0.392080087,8923,35,0,Medium,Midfielder,13,3,8.40932084,26.12386506,Rainy,Cup,4.107303089,162,71,Faro,169939,1
0.325711881,8924,34,0,Low,Midfielder,44,4,5.901524857,53.83812398,Windy,League,3.561859245,164,72,Coimbra,472915,1
0.540977515,8925,29,2,Medium,Forward,60,3,8.384364461,50.04316889,Snowy,Friendly,4.360558324,189,52,Faro,298616,4
0.460851592,8926,28,0,Medium,Defender,68,2,5.068278143,35.03938212,Clear,League,4.670873743,192,63,Porto,360609,5
0.232422408,8927,36,1,Low,Forward,14,4,7.844429056,55.11222314,Snowy,Cup,8.320238656,190,63,Braga,150854,6
0.342511677,8928,19,2,Low,Forward,44,4,3.880520136,60.36127672,Snowy,Friendly,4.914702317,177,77,Braga,466569,3
0.236173449,8929,20,1,Low,Forward,63,3,2.901820688,76.58914719,Rainy,League,9.624772168,151,97,Lisboa,521613,5
0.505604809,8930,24,1,Medium,Midfielder,23,2,6.322802581,69.39716766,Windy,Cup,1.844239947,203,56,Porto,576340,3
0.296610615,8931,24,0,Medium,Forward,18,4,6.537655078,51.09759029,Rainy,Cup,4.988399927,182,67,Coimbra,171555,2
0.441782881,8932,30,0,Low,Midfielder,94,1,2.631813824,50.05031981,Clear,Cup,5.219393883,169,56,Braga,94674,9
0.625825683,8933,37,1,High,Forward,62,2,5.78233092,42.25851073,Rainy,League,4.964955176,201,58,Lisboa,397318,1
0.545212312,8934,31,0,High,Midfielder,96,2,4.021735963,64.87919191,Clear,League,6.87025693,178,53,Braga,939077,6
0.457311805,8935,38,0,Medium,Goalkeeper,98,3,3.557613015,19.70957296,Snowy,Cup,6.916011755,152,57,Lisboa,151580,9
0.714290676,8936,31,1,High,Goalkeeper,73,1,6.696308044,50.81069689,Rainy,League,2.329388671,181,95,Braga,839951,6
0.285461159,8937,26,1,Low,Midfielder,5,3,2.980438898,34.29593063,Snowy,Friendly,5.270548854,191,83,Coimbra,226432,9
0.379839688,8938,39,0,Medium,Midfielder,59,4,4.207701162,77.6331079,Snowy,Friendly,6.592516081,169,68,Porto,393665,8
0.4329358,8939,38,0,Low,Defender,107,4,4.081772524,53.04041338,Snowy,League,3.540474401,180,51,Porto,286995,3
0.380479907,8940,36,2,Low,Forward,53,4,5.322366634,46.66500149,Snowy,Cup,6.857932565,178,68,Faro,863467,5
0.400178986,8941,22,1,Low,Defender,119,3,5.391268674,36.821137,Windy,Cup,6.516899462,202,71,Porto,760784,9
0.384108769,8942,30,1,Low,Midfielder,45,4,2.504683165,42.84798238,Clear,Cup,2.859142324,206,64,Braga,48373,3
0.344476512,8943,27,0,Low,Midfielder,74,3,5.883272472,40.23676399,Snowy,League,4.717473649,177,87,Lisboa,720861,6
0.481975473,8944,23,0,High,Forward,35,2,7.27234386,71.98181971,Windy,Cup,4.504754405,202,79,Faro,666370,4
0.631957484,8945,36,2,Medium,Forward,115,4,5.186372023,79.97720598,Windy,League,3.663539647,163,62,Braga,387374,8
0.438519721,8946,20,1,Low,Forward,79,1,3.144330866,45.47216872,Clear,Cup,5.061523008,189,56,Porto,183774,2
0.306006495,8947,33,0,Low,Goalkeeper,9,4,3.418426823,58.61593858,Windy,League,2.153150957,185,93,Braga,123196,2
0.563991898,8948,29,1,High,Defender,65,4,6.382765386,36.34414097,Clear,League,3.475258133,171,77,Lisboa,633098,7
0.649317877,8949,35,3,Low,Goalkeeper,117,3,2.223284645,84.69042609,Snowy,Cup,3.126730492,183,67,Braga,352456,9
0.267897324,8950,31,1,Low,Defender,18,2,0.200602268,67.0540109,Windy,Cup,9.024032888,207,84,Faro,332554,5
0.631444319,8951,37,1,High,Forward,72,3,4.27264859,32.03259532,Rainy,Friendly,3.917913743,152,97,Coimbra,384153,8
0.414224169,8952,34,0,Medium,Goalkeeper,7,2,7.331120948,41.61325307,Windy,League,4.074353568,207,63,Braga,604241,8
0.573591435,8953,36,0,Medium,Forward,101,1,2.150996359,30.0133904,Clear,Friendly,4.773325477,158,82,Porto,235759,4
0.72438982,8954,38,1,High,Midfielder,15,1,7.441790051,72.16144563,Snowy,League,-0.243028813,200,62,Lisboa,124727,8
0.460562514,8955,37,1,Medium,Defender,0,2,0.801918488,56.12892433,Windy,Cup,4.624393185,163,69,Faro,425944,1
0.534939852,8956,23,1,Medium,Midfielder,72,1,3.092237784,66.31389059,Rainy,Friendly,4.72478068,209,94,Braga,435487,3
0.421558803,8957,35,0,Low,Goalkeeper,118,3,3.835552605,68.80211375,Clear,League,5.523619593,173,84,Braga,429000,8
0.346346533,8958,32,0,Medium,Defender,52,3,5.280463202,45.82621256,Snowy,Friendly,7.732465886,198,74,Lisboa,30174,5
0.676372008,8959,34,0,High,Midfielder,119,4,5.092859146,30.95061707,Clear,Cup,0.559126242,150,77,Faro,129086,7
0.578268847,8960,39,2,Medium,Goalkeeper,50,1,3.998229781,53.50832209,Clear,League,6.79820935,188,84,Faro,912516,1
0.692841299,8961,30,3,High,Forward,102,3,4.404953666,48.26798783,Clear,Friendly,6.592187303,188,93,Coimbra,126574,4
0.539611176,8962,19,3,Medium,Midfielder,98,4,6.616556349,70.16625203,Rainy,Friendly,5.816580815,188,57,Porto,565730,7
0.404806074,8963,21,2,Low,Forward,94,4,4.200483801,58.31339179,Rainy,Cup,5.627180044,162,61,Coimbra,474788,8
0.374063324,8964,26,1,High,Forward,1,4,1.636153896,58.17015762,Clear,Cup,7.004358022,200,99,Faro,744856,8
0.417118885,8965,34,1,Low,Defender,99,1,2.973923745,38.46178239,Snowy,Friendly,9.555664709,190,67,Braga,395084,7
0.247142827,8966,26,0,Low,Defender,14,4,8.547840206,36.5440219,Rainy,Cup,3.633340103,188,78,Faro,251966,1
0.372161827,8967,32,1,Low,Forward,77,4,2.843193032,43.23939547,Clear,Friendly,5.56565637,171,57,Braga,134515,6
0.487241915,8968,32,0,Medium,Defender,73,1,4.620935228,76.14308015,Rainy,Friendly,5.980486904,208,68,Porto,450082,4
0.43729178,8969,23,1,Low,Defender,37,2,3.435377256,43.72117206,Rainy,Cup,1.786870925,206,77,Porto,229622,3
0.55831704,8970,34,0,Medium,Goalkeeper,104,3,6.601740331,19.07633488,Windy,Cup,2.424604757,167,67,Braga,429369,4
0.587710735,8971,27,0,High,Midfielder,96,1,1.922352447,58.07725918,Clear,Friendly,5.827740614,196,84,Porto,705823,9
0.277581257,8972,19,0,Low,Midfielder,106,3,1.855376804,47.28121275,Clear,Cup,7.926973159,158,81,Porto,117702,9
0.605846097,8973,39,0,High,Defender,31,1,4.159259405,58.94933442,Snowy,League,3.392489597,164,73,Lisboa,749719,2
0.312858462,8974,25,0,Low,Midfielder,0,3,5.233290081,48.67327717,Clear,Friendly,1.347207246,173,82,Porto,833158,5
0.429552447,8975,26,0,Medium,Defender,78,3,7.11668897,29.16467254,Snowy,League,4.787531648,178,52,Faro,74861,9
0.431718248,8976,20,0,Medium,Forward,85,3,8.087965292,41.07021222,Rainy,Friendly,4.057063016,200,69,Faro,453739,7
0.394987796,8977,27,0,Medium,Defender,23,2,3.833066041,36.52390861,Clear,League,4.571414813,196,66,Lisboa,72649,5
0.301227649,8978,21,1,Low,Midfielder,7,1,3.132440735,54.35676504,Clear,Friendly,6.665759419,151,64,Porto,34327,9
0.629512581,8979,32,2,High,Forward,79,4,8.831110194,70.84276768,Clear,League,4.46378534,183,76,Faro,882389,5
0.596199964,8980,19,2,High,Forward,72,2,5.274574076,30.51070995,Windy,League,5.946332737,167,77,Faro,450279,7
0.405054376,8981,24,1,Medium,Midfielder,31,4,6.50111871,55.66898098,Snowy,Friendly,3.633665864,178,79,Lisboa,4727,7
0.408791543,8982,35,1,High,Midfielder,1,4,3.336183648,48.64876445,Windy,Friendly,7.155434905,164,64,Braga,402026,2
0.36600347,8983,22,1,Low,Defender,58,2,6.251106681,52.52693016,Rainy,Friendly,5.759827373,171,60,Faro,978097,5
0.518861612,8984,24,0,High,Defender,28,2,2.190487578,45.52522793,Snowy,Friendly,2.759019133,192,53,Porto,310569,8
0.390344769,8985,34,0,Low,Defender,61,2,5.275657723,60.56725689,Windy,Cup,4.70345442,206,91,Braga,402751,4
0.598051181,8986,29,1,Medium,Midfielder,27,1,3.23355189,45.3706255,Snowy,League,0.562095995,202,60,Coimbra,871920,8
0.378179741,8987,24,2,Medium,Forward,46,4,6.013393517,42.84987555,Rainy,Friendly,7.943910428,205,67,Faro,55527,9
0.302362401,8988,20,2,Low,Defender,2,2,2.225885771,25.14741625,Windy,Cup,7.085899078,164,87,Porto,795713,6
0.558538643,8989,29,2,Low,Midfielder,104,1,4.410063981,54.57030063,Snowy,Cup,5.507185274,208,73,Coimbra,362187,6
0.452809446,8990,21,0,Low,Midfielder,94,1,3.926851224,66.55014026,Clear,Friendly,3.19228371,157,97,Coimbra,890445,4
0.654897481,8991,39,0,High,Defender,86,1,6.448383062,64.08061223,Windy,Cup,4.589622751,153,91,Lisboa,571550,1
0.383609232,8992,31,0,Low,Midfielder,54,1,4.923923421,58.47303779,Snowy,Cup,5.446290957,208,65,Porto,165676,7
0.519480001,8993,30,0,Medium,Defender,99,3,4.14036139,66.65334983,Windy,League,3.02533066,202,63,Coimbra,988263,2
0.348291775,8994,35,0,Low,Goalkeeper,78,4,4.273225739,41.94366042,Rainy,League,4.794373938,173,60,Braga,609824,2
0.412335207,8995,36,0,Low,Goalkeeper,43,2,4.621497027,74.0751961,Snowy,League,3.101804611,166,78,Porto,717463,4
0.506263735,8996,30,1,Medium,Midfielder,103,3,3.143913752,54.9479127,Rainy,Friendly,6.133889415,189,58,Coimbra,359488,5
0.527990093,8997,26,0,High,Goalkeeper,113,2,8.203920861,62.65236916,Snowy,League,7.693067364,161,57,Braga,102408,9
0.403940761,8998,23,0,High,Defender,31,3,6.974359044,73.99245682,Rainy,Friendly,6.070992884,178,67,Braga,723086,7
0.497665922,8999,28,0,Medium,Forward,98,4,5.970218189,55.31810408,Clear,Friendly,2.111416097,165,52,Coimbra,335372,6
0.498496972,9000,20,1,Low,Forward,98,2,7.982426694,35.27582508,Windy,League,2.310674797,152,58,Faro,98864,4
0.305303554,9001,31,0,Low,Goalkeeper,20,2,4.807449276,58.69077523,Rainy,League,5.273639556,169,77,Porto,863539,1
0.602632613,9002,26,2,Medium,Midfielder,86,1,5.499837005,77.30468106,Windy,Friendly,5.624248564,170,66,Faro,667381,2
0.354867166,9003,33,0,Low,Midfielder,89,3,3.908531921,59.76103533,Snowy,Cup,6.216437051,197,95,Braga,755435,3
0.606787482,9004,29,0,Medium,Goalkeeper,82,1,4.179627952,40.75904602,Windy,League,1.078891013,154,85,Lisboa,881078,3
0.456525499,9005,25,2,Medium,Midfielder,50,3,5.458984632,42.8652461,Snowy,League,6.539918459,173,75,Porto,940082,6
0.626980628,9006,18,2,High,Defender,25,1,9.539277738,48.16075945,Windy,League,3.167600219,182,61,Faro,42950,7
0.606015668,9007,37,1,High,Goalkeeper,82,1,4.339475675,43.2315099,Clear,Friendly,8.343870174,172,94,Porto,787168,5
0.38397345,9008,19,0,High,Defender,36,4,4.45750959,63.6813894,Snowy,Friendly,5.081357305,175,97,Coimbra,111566,6
0.481371162,9009,39,1,Low,Forward,44,1,8.119682841,49.04057571,Snowy,Cup,4.587865641,203,70,Braga,698383,5
0.496208164,9010,32,0,High,Goalkeeper,38,3,5.504185323,59.04348819,Windy,League,4.27118697,161,80,Porto,57520,1
0.680378817,9011,34,1,High,Defender,96,2,11.25378925,17.12328228,Windy,Friendly,4.186506143,201,80,Coimbra,551211,6
0.414020391,9012,34,1,Low,Forward,113,4,-1.46591826,39.39931668,Snowy,Friendly,6.299375529,200,79,Lisboa,143775,6
0.581814758,9013,28,0,High,Goalkeeper,83,2,4.529946643,48.10571418,Clear,Cup,4.086153589,199,50,Faro,778613,7
0.499941503,9014,39,1,Low,Midfielder,73,2,4.605889159,77.14289529,Snowy,Cup,4.118112958,152,95,Porto,63459,7
0.575508871,9015,28,5,Medium,Forward,8,4,8.291029546,39.89627241,Snowy,League,5.336373641,192,73,Braga,813915,7
0.361183418,9016,25,0,Medium,Midfielder,31,4,4.033290178,49.6446614,Snowy,League,3.274125371,166,83,Faro,371929,3
0.47139762,9017,21,1,High,Midfielder,11,4,8.722814388,30.8089699,Rainy,Cup,2.721799846,154,89,Braga,416269,2
0.504910895,9018,24,0,Medium,Midfielder,73,1,5.242162732,45.33515194,Rainy,Friendly,3.85602511,158,97,Coimbra,279786,2
0.246228024,9019,30,0,Low,Defender,1,4,9.897093947,43.41627829,Clear,Cup,3.612515444,192,65,Faro,234281,1
0.568134635,9020,39,1,Medium,Goalkeeper,111,4,5.739284619,51.61890978,Clear,League,4.238731328,162,72,Porto,624555,7
0.206919661,9021,23,0,Low,Goalkeeper,13,2,2.621871337,65.86119653,Clear,Friendly,7.499233179,170,74,Porto,394096,9
0.474990552,9022,30,0,Medium,Defender,106,3,7.219432479,44.53590401,Windy,Friendly,5.257816128,150,52,Porto,366933,2
0.492456517,9023,39,2,High,Midfielder,4,4,3.037501031,41.26943015,Rainy,Friendly,6.933344958,182,68,Faro,126998,7
0.518295816,9024,20,0,Medium,Midfielder,94,1,1.9764336,48.99033239,Clear,Cup,3.83221785,188,50,Braga,711661,9
0.429965271,9025,39,0,Low,Goalkeeper,59,1,5.930417202,60.29993901,Clear,Friendly,5.237271751,174,55,Braga,781044,3
0.459763079,9026,31,1,Medium,Defender,23,3,7.07980242,35.29674224,Rainy,League,3.548838196,152,56,Faro,897559,5
0.524507211,9027,30,2,Low,Goalkeeper,114,1,5.813671861,43.89055431,Rainy,Friendly,7.660872134,178,89,Faro,769875,2
0.437207694,9028,39,1,Medium,Defender,40,4,8.342393482,72.52605846,Clear,League,5.465318605,197,70,Braga,171405,8
0.237959837,9029,22,0,Low,Forward,73,4,5.958691428,30.23544437,Windy,Cup,6.751526828,157,51,Lisboa,778447,4
0.457333346,9030,19,2,Medium,Midfielder,42,4,5.766759602,50.68527369,Clear,Cup,3.590128548,204,83,Braga,130091,8
0.485061156,9031,24,1,Medium,Goalkeeper,74,4,2.50116758,60.07937379,Clear,Cup,2.861568861,160,70,Braga,828545,8
0.637985737,9032,32,2,Low,Midfielder,100,1,5.329962469,39.53323345,Snowy,League,2.541369798,186,79,Coimbra,775801,3
0.382901533,9033,38,0,Low,Goalkeeper,83,3,4.139147591,13.79017203,Snowy,Cup,5.591974607,200,85,Braga,233068,1
0.590692618,9034,18,2,High,Goalkeeper,56,2,3.540407985,63.74941111,Clear,Friendly,5.063811065,166,62,Porto,724442,2
0.563001862,9035,24,3,Medium,Forward,67,3,6.655304128,78.76539981,Snowy,League,5.324184834,172,85,Porto,617436,2
0.36344843,9036,21,1,Low,Forward,71,1,6.56944003,51.13577384,Clear,Friendly,7.847922238,153,93,Braga,176475,8
0.515503934,9037,34,2,High,Forward,4,3,6.027847807,54.02956973,Windy,Friendly,6.51335698,151,52,Lisboa,287480,8
0.583189725,9038,36,0,Medium,Defender,98,1,1.055414643,69.3659755,Windy,League,4.204777319,178,56,Lisboa,48435,9
0.773502844,9039,32,4,High,Defender,47,2,7.162282284,41.41188589,Rainy,Friendly,4.159910344,171,89,Coimbra,807253,4
0.347520277,9040,24,1,Medium,Forward,7,1,5.369678778,51.14530324,Snowy,League,8.792673509,170,83,Coimbra,673630,9
0.284215882,9041,19,0,Low,Midfielder,67,4,5.155112252,19.45329735,Rainy,League,3.979940921,200,69,Coimbra,976659,3
0.343127865,9042,19,2,Low,Defender,42,4,4.528443414,50.01473438,Windy,Cup,4.772770772,192,70,Porto,517679,1
0.498921285,9043,29,1,Medium,Forward,9,1,5.382470084,68.2544703,Snowy,Cup,3.576610524,185,81,Porto,564712,7
0.497031211,9044,24,1,High,Midfielder,18,4,6.014740787,58.82869845,Windy,League,2.60410714,158,51,Braga,582141,9
0.493860868,9045,18,1,High,Forward,53,3,5.112948473,35.64840616,Snowy,League,5.125763901,190,64,Lisboa,208083,1
0.241891431,9046,25,0,Low,Midfielder,46,2,3.353218056,51.26943386,Windy,League,8.340324006,192,58,Coimbra,677582,4
0.492261124,9047,28,1,High,Goalkeeper,17,1,3.355894063,68.89711306,Rainy,Friendly,7.64135644,186,51,Braga,667460,7
0.354028738,9048,20,0,Low,Forward,69,2,5.38279608,30.98231087,Rainy,Cup,4.209147552,178,69,Lisboa,713459,1
0.401461986,9049,28,1,Medium,Goalkeeper,74,3,6.601104982,68.9900336,Clear,Friendly,8.38929402,158,75,Lisboa,708657,7
0.384985817,9050,35,1,Low,Forward,61,4,4.711672288,57.69193854,Rainy,League,4.631515014,165,59,Lisboa,277100,5
0.272777135,9051,19,0,High,Midfielder,28,4,6.451743385,45.30514343,Windy,Friendly,9.173951305,183,85,Lisboa,306649,5
0.282149103,9052,20,1,Low,Defender,32,3,5.461129244,39.13573473,Windy,League,5.931349448,177,58,Braga,472027,4
0.583838898,9053,20,2,Medium,Midfielder,96,3,6.918720485,45.56253477,Snowy,League,3.128159992,160,92,Lisboa,649910,5
0.291349287,9054,20,0,High,Midfielder,4,4,4.622501642,54.41234625,Windy,League,7.187457707,166,90,Porto,144054,4
0.610667313,9055,32,1,High,Defender,106,4,3.773674628,55.86326471,Windy,Cup,4.478143866,175,60,Porto,381037,6
0.534662456,9056,28,0,High,Midfielder,71,1,4.483203466,52.98978868,Rainy,League,6.719487776,162,98,Braga,282550,7
0.419073246,9057,30,0,High,Midfielder,10,4,3.459870916,62.90162532,Windy,League,4.050532155,170,52,Faro,1620,2
0.567490694,9058,38,0,Medium,Goalkeeper,34,1,1.774374539,49.82285326,Clear,Cup,1.465134146,208,66,Porto,208460,2
0.380649661,9059,26,0,Medium,Goalkeeper,22,3,3.770788851,93.71740685,Snowy,Cup,3.525972316,192,61,Coimbra,520202,5
0.297344724,9060,26,0,Low,Goalkeeper,56,1,7.48113236,58.39790304,Snowy,League,8.224966726,168,51,Faro,764048,9
0.299735307,9061,24,1,Low,Forward,22,2,5.845412111,39.31726119,Windy,Cup,6.726948275,198,71,Coimbra,676826,6
0.426218629,9062,27,0,High,Midfielder,12,1,2.851794532,59.18911811,Rainy,Friendly,7.549224536,157,74,Faro,133125,3
0.525594822,9063,23,0,High,Forward,65,1,5.648327543,43.93559248,Rainy,Cup,5.866278029,195,96,Faro,870975,1
0.596228048,9064,37,3,Low,Midfielder,48,1,2.192902663,54.04472022,Snowy,Cup,4.428514591,163,62,Braga,174532,8
0.552229099,9065,33,0,Medium,Goalkeeper,80,2,4.868377112,61.14829373,Clear,League,2.499221961,166,57,Coimbra,215663,2
0.518368404,9066,38,0,Medium,Forward,118,4,6.360992798,44.9265644,Windy,League,4.179241611,161,91,Coimbra,320515,6
0.433769621,9067,33,2,Low,Midfielder,109,4,6.136272429,45.23743128,Windy,Friendly,7.414619477,152,71,Faro,972127,9
0.395726297,9068,32,0,Low,Midfielder,68,2,2.215700288,34.88878133,Clear,League,4.54113489,160,71,Coimbra,135999,3
0.689933309,9069,36,2,High,Goalkeeper,76,2,2.939904702,32.47350149,Rainy,Friendly,5.31142042,181,53,Coimbra,565874,4
0.71076397,9070,37,1,High,Goalkeeper,104,1,4.525631515,51.19463871,Snowy,Friendly,5.332323637,207,73,Faro,823269,7
0.30560282,9071,31,0,Low,Midfielder,44,3,8.67210604,43.81839809,Rainy,Friendly,5.261369043,202,86,Faro,681691,4
0.61506229,9072,36,0,High,Goalkeeper,110,3,3.156762528,57.11093713,Clear,League,4.297941449,196,87,Braga,295603,5
0.592693656,9073,36,0,High,Defender,81,3,6.841456029,69.67114756,Rainy,Friendly,3.523431377,153,55,Coimbra,782931,1
0.635220392,9074,18,2,High,Defender,105,3,3.885156509,66.05030069,Rainy,League,4.696420887,194,64,Lisboa,600944,5
0.584447486,9075,26,1,Medium,Defender,73,2,4.05756735,52.23642282,Rainy,League,1.878206737,157,97,Braga,834701,9
0.43519872,9076,38,1,Medium,Goalkeeper,10,3,5.571082167,59.58178687,Clear,Friendly,5.022690351,162,84,Coimbra,959503,1
0.591133309,9077,28,3,Medium,Defender,5,4,5.699651527,23.43788958,Rainy,League,-0.145924763,201,76,Lisboa,120528,7
0.442401634,9078,26,0,Medium,Midfielder,57,2,6.089302702,35.12424827,Clear,League,4.4356905,178,51,Coimbra,691565,3
